university,year,rank_display,ranking,score,link,country,city,region,logo,type,research_output,student_faculty_ratio,international_students,size,faculty_count,lat,lng,_merge
Shanghai Jiao Tong University,2022,50,50,75.599998,https://www.topuniversities.com/universities/shanghai-jiao-tong-university,China (Mainland),Shanghai,Asia,https://www.topuniversities.com/sites/default/files/shanghai-jiao-tong-university_556_small.jpg,Public,Very High,9,"6,371",XL,"4,386",31.1667,121.4667,matched (3)
Fudan University,2021,34,34,79.900002,https://www.topuniversities.com/universities/fudan-university,China (Mainland),Shanghai,Asia,https://www.topuniversities.com/sites/default/files/fudan-university_218_small.jpg,Public,Very High,6,"5,322",L,"4,526",31.1667,121.4667,matched (3)
Fudan University,2022,31,31,82.599998,https://www.topuniversities.com/universities/fudan-university,China (Mainland),Shanghai,Asia,https://www.topuniversities.com/sites/default/files/fudan-university_218_small.jpg,Public,Very High,6,"5,322",L,"4,526",31.1667,121.4667,matched (3)
Shanghai Jiao Tong University,2020,60,60,70.5,https://www.topuniversities.com/universities/shanghai-jiao-tong-university,China (Mainland),Shanghai,Asia,https://www.topuniversities.com/sites/default/files/shanghai-jiao-tong-university_556_small.jpg,Public,Very High,9,"6,371",XL,"4,386",31.1667,121.4667,matched (3)
Shanghai Jiao Tong University,2018,62,62,72.5,https://www.topuniversities.com/universities/shanghai-jiao-tong-university,China (Mainland),Shanghai,Asia,https://www.topuniversities.com/sites/default/files/shanghai-jiao-tong-university_556_small.jpg,Public,Very High,9,"6,371",XL,"4,386",31.1667,121.4667,matched (3)
Shanghai Jiao Tong University,2021,47,47,74.400002,https://www.topuniversities.com/universities/shanghai-jiao-tong-university,China (Mainland),Shanghai,Asia,https://www.topuniversities.com/sites/default/files/shanghai-jiao-tong-university_556_small.jpg,Public,Very High,9,"6,371",XL,"4,386",31.1667,121.4667,matched (3)
Fudan University,2017,43,43,79.400002,https://www.topuniversities.com/universities/fudan-university,China (Mainland),Shanghai,Asia,https://www.topuniversities.com/sites/default/files/fudan-university_218_small.jpg,Public,Very High,6,"5,322",L,"4,526",31.1667,121.4667,matched (3)
Shanghai Jiao Tong University,2017,61,61,72.199997,https://www.topuniversities.com/universities/shanghai-jiao-tong-university,China (Mainland),Shanghai,Asia,https://www.topuniversities.com/sites/default/files/shanghai-jiao-tong-university_556_small.jpg,Public,Very High,9,"6,371",XL,"4,386",31.1667,121.4667,matched (3)
Shanghai Jiao Tong University,2019,59,59,70.400002,https://www.topuniversities.com/universities/shanghai-jiao-tong-university,China (Mainland),Shanghai,Asia,https://www.topuniversities.com/sites/default/files/shanghai-jiao-tong-university_556_small.jpg,Public,Very High,9,"6,371",XL,"4,386",31.1667,121.4667,matched (3)
Fudan University,2018,40,40,80.599998,https://www.topuniversities.com/universities/fudan-university,China (Mainland),Shanghai,Asia,https://www.topuniversities.com/sites/default/files/fudan-university_218_small.jpg,Public,Very High,6,"5,322",L,"4,526",31.1667,121.4667,matched (3)
Fudan University,2019,44,44,77.599998,https://www.topuniversities.com/universities/fudan-university,China (Mainland),Shanghai,Asia,https://www.topuniversities.com/sites/default/files/fudan-university_218_small.jpg,Public,Very High,6,"5,322",L,"4,526",31.1667,121.4667,matched (3)
The University of Sheffield,2022,95,95,61.599998,https://www.topuniversities.com/universities/university-sheffield,United Kingdom,Sheffield,Europe,https://www.topuniversities.com/sites/default/files/the-university-of-sheffield_592560cf2aeae70239af4cb1_small.jpg,Public,Very High,8,"11,090",L,"3,463",53.380798,-1.4703,matched (3)
The University of Sheffield,2017,84,84,66.900002,https://www.topuniversities.com/universities/university-sheffield,United Kingdom,Sheffield,Europe,https://www.topuniversities.com/sites/default/files/the-university-of-sheffield_592560cf2aeae70239af4cb1_small.jpg,Public,Very High,8,"11,090",L,"3,463",53.380798,-1.4703,matched (3)
The University of Sheffield,2021,93,93,60.799999,https://www.topuniversities.com/universities/university-sheffield,United Kingdom,Sheffield,Europe,https://www.topuniversities.com/sites/default/files/the-university-of-sheffield_592560cf2aeae70239af4cb1_small.jpg,Public,Very High,8,"11,090",L,"3,463",53.380798,-1.4703,matched (3)
The University of Sheffield,2019,75,75,64.800003,https://www.topuniversities.com/universities/university-sheffield,United Kingdom,Sheffield,Europe,https://www.topuniversities.com/sites/default/files/the-university-of-sheffield_592560cf2aeae70239af4cb1_small.jpg,Public,Very High,8,"11,090",L,"3,463",53.380798,-1.4703,matched (3)
The University of Sheffield,2018,82,82,67,https://www.topuniversities.com/universities/university-sheffield,United Kingdom,Sheffield,Europe,https://www.topuniversities.com/sites/default/files/the-university-of-sheffield_592560cf2aeae70239af4cb1_small.jpg,Public,Very High,8,"11,090",L,"3,463",53.380798,-1.4703,matched (3)
The University of Sheffield,2020,78,78,64.199997,https://www.topuniversities.com/universities/university-sheffield,United Kingdom,Sheffield,Europe,https://www.topuniversities.com/sites/default/files/the-university-of-sheffield_592560cf2aeae70239af4cb1_small.jpg,Public,Very High,8,"11,090",L,"3,463",53.380798,-1.4703,matched (3)
National University of Singapore (NUS),2020,11,11,91.800003,https://www.topuniversities.com/universities/national-university-singapore-nus,Singapore,Singapore,Asia,https://www.topuniversities.com/sites/default/files/national-university-of-singapore-nus_443_small.jpg,Public,Very High,7,"7,551",XL,"4,288",1.3,103.8,matched (3)
"Nanyang Technological University, Singapore (NTU)",2022,12,12,90.800003,https://www.topuniversities.com/universities/nanyang-technological-university-singapore-ntu,Singapore,Singapore,Asia,https://www.topuniversities.com/sites/default/files/nanyang-technological-university-singapore-ntu_592560cf2aeae70239af4c32_small.jpg,Public,Very High,6,"6,091",L,"3,812",1.3,103.8,matched (3)
National University of Singapore (NUS),2017,12,12,91.5,https://www.topuniversities.com/universities/national-university-singapore-nus,Singapore,Singapore,Asia,https://www.topuniversities.com/sites/default/files/national-university-of-singapore-nus_443_small.jpg,Public,Very High,7,"7,551",XL,"4,288",1.3,103.8,matched (3)
"Nanyang Technological University, Singapore (NTU)",2021,13,13,89.900002,https://www.topuniversities.com/universities/nanyang-technological-university-singapore-ntu,Singapore,Singapore,Asia,https://www.topuniversities.com/sites/default/files/nanyang-technological-university-singapore-ntu_592560cf2aeae70239af4c32_small.jpg,Public,Very High,6,"6,091",L,"3,812",1.3,103.8,matched (3)
"Nanyang Technological University, Singapore (NTU)",2020,11,11,91.800003,https://www.topuniversities.com/universities/nanyang-technological-university-singapore-ntu,Singapore,Singapore,Asia,https://www.topuniversities.com/sites/default/files/nanyang-technological-university-singapore-ntu_592560cf2aeae70239af4c32_small.jpg,Public,Very High,6,"6,091",L,"3,812",1.3,103.8,matched (3)
National University of Singapore (NUS),2018,15,15,90.5,https://www.topuniversities.com/universities/national-university-singapore-nus,Singapore,Singapore,Asia,https://www.topuniversities.com/sites/default/files/national-university-of-singapore-nus_443_small.jpg,Public,Very High,7,"7,551",XL,"4,288",1.3,103.8,matched (3)
"Nanyang Technological University, Singapore (NTU)",2017,13,13,91.400002,https://www.topuniversities.com/universities/nanyang-technological-university-singapore-ntu,Singapore,Singapore,Asia,https://www.topuniversities.com/sites/default/files/nanyang-technological-university-singapore-ntu_592560cf2aeae70239af4c32_small.jpg,Public,Very High,6,"6,091",L,"3,812",1.3,103.8,matched (3)
National University of Singapore (NUS),2022,11,11,93.900002,https://www.topuniversities.com/universities/national-university-singapore-nus,Singapore,Singapore,Asia,https://www.topuniversities.com/sites/default/files/national-university-of-singapore-nus_443_small.jpg,Public,Very High,7,"7,551",XL,"4,288",1.3,103.8,matched (3)
National University of Singapore (NUS),2019,11,11,92,https://www.topuniversities.com/universities/national-university-singapore-nus,Singapore,Singapore,Asia,https://www.topuniversities.com/sites/default/files/national-university-of-singapore-nus_443_small.jpg,Public,Very High,7,"7,551",XL,"4,288",1.3,103.8,matched (3)
"Nanyang Technological University, Singapore (NTU)",2019,12,12,91.300003,https://www.topuniversities.com/universities/nanyang-technological-university-singapore-ntu,Singapore,Singapore,Asia,https://www.topuniversities.com/sites/default/files/nanyang-technological-university-singapore-ntu_592560cf2aeae70239af4c32_small.jpg,Public,Very High,6,"6,091",L,"3,812",1.3,103.8,matched (3)
"Nanyang Technological University, Singapore (NTU)",2018,11,11,92.199997,https://www.topuniversities.com/universities/nanyang-technological-university-singapore-ntu,Singapore,Singapore,Asia,https://www.topuniversities.com/sites/default/files/nanyang-technological-university-singapore-ntu_592560cf2aeae70239af4c32_small.jpg,Public,Very High,6,"6,091",L,"3,812",1.3,103.8,matched (3)
National University of Singapore (NUS),2021,11,11,91.5,https://www.topuniversities.com/universities/national-university-singapore-nus,Singapore,Singapore,Asia,https://www.topuniversities.com/sites/default/files/national-university-of-singapore-nus_443_small.jpg,Public,Very High,7,"7,551",XL,"4,288",1.3,103.8,matched (3)
Universiti Teknologi Malaysia ,2022,191,191,45.099998,https://www.topuniversities.com/universities/universiti-teknologi-malaysia,Malaysia,Skudai,Asia,https://www.topuniversities.com/sites/default/files/universiti-teknologi-malaysia_387_small.jpg,Public,Very High,11,"4,956",L,"1,869",1.5344,103.6594,master only (1)
Universiti Teknologi Malaysia ,2021,187,187,44.200001,https://www.topuniversities.com/universities/universiti-teknologi-malaysia,Malaysia,Skudai,Asia,https://www.topuniversities.com/sites/default/files/universiti-teknologi-malaysia_387_small.jpg,Public,Very High,11,"4,956",L,"1,869",1.5344,103.6594,master only (1)
University of Southampton,2020,97,97,60.599998,https://www.topuniversities.com/universities/university-southampton,United Kingdom,Southampton,Europe,https://www.topuniversities.com/sites/default/files/university-of-southampton_567_small.jpg,Public,Very High,9,"8,417",L,"2,468",50.9025,-1.4042,matched (3)
University of Southampton,2019,96,96,61.599998,https://www.topuniversities.com/universities/university-southampton,United Kingdom,Southampton,Europe,https://www.topuniversities.com/sites/default/files/university-of-southampton_567_small.jpg,Public,Very High,9,"8,417",L,"2,468",50.9025,-1.4042,matched (3)
University of Southampton,2021,90,90,61.299999,https://www.topuniversities.com/universities/university-southampton,United Kingdom,Southampton,Europe,https://www.topuniversities.com/sites/default/files/university-of-southampton_567_small.jpg,Public,Very High,9,"8,417",L,"2,468",50.9025,-1.4042,matched (3)
University of Southampton,2022,77,77,65.699997,https://www.topuniversities.com/universities/university-southampton,United Kingdom,Southampton,Europe,https://www.topuniversities.com/sites/default/files/university-of-southampton_567_small.jpg,Public,Very High,9,"8,417",L,"2,468",50.9025,-1.4042,matched (3)
University of Southampton,2018,102,102,63.900002,https://www.topuniversities.com/universities/university-southampton,United Kingdom,Southampton,Europe,https://www.topuniversities.com/sites/default/files/university-of-southampton_567_small.jpg,Public,Very High,9,"8,417",L,"2,468",50.9025,-1.4042,matched (3)
University of Southampton,2017,87,87,65.599998,https://www.topuniversities.com/universities/university-southampton,United Kingdom,Southampton,Europe,https://www.topuniversities.com/sites/default/files/university-of-southampton_567_small.jpg,Public,Very High,9,"8,417",L,"2,468",50.9025,-1.4042,matched (3)
University of St Andrews,2018,92,92,65.300003,https://www.topuniversities.com/universities/university-st-andrews,United Kingdom,St. Andrews,Europe,https://www.topuniversities.com/sites/default/files/university-of-st-andrews_570_small.jpg,Public,Very High,8,"4,377",M,"1,208",56.339802,-2.8063431,master only (1)
University of St Andrews,2019,97,97,61.400002,https://www.topuniversities.com/universities/university-st-andrews,United Kingdom,St. Andrews,Europe,https://www.topuniversities.com/sites/default/files/university-of-st-andrews_570_small.jpg,Public,Very High,8,"4,377",M,"1,208",56.339802,-2.8063431,master only (1)
University of St Andrews,2021,96,96,60.299999,https://www.topuniversities.com/universities/university-st-andrews,United Kingdom,St. Andrews,Europe,https://www.topuniversities.com/sites/default/files/university-of-st-andrews_570_small.jpg,Public,Very High,8,"4,377",M,"1,208",56.339802,-2.8063431,master only (1)
University of St Andrews,2017,77,77,68.199997,https://www.topuniversities.com/universities/university-st-andrews,United Kingdom,St. Andrews,Europe,https://www.topuniversities.com/sites/default/files/university-of-st-andrews_570_small.jpg,Public,Very High,8,"4,377",M,"1,208",56.339802,-2.8063431,master only (1)
